gene	sseqid	compartment	qcov	best_pid	best_eval
g491	Ling_SUPER_1	core_autosome	0.4254545454545455	35.484	4.63e-11
g491	Ling_SUPER_2	core_autosome	0.7345454545454545	31.579	4.02e-21
g491	Ling_SUPER_2	core_autosome	0.6763636363636364	33.014	1.0099999999999999e-23
g491	Ling_SUPER_3	core_autosome	0.5054545454545455	32.215	8.73e-11
g491	Ling_SUPER_3	core_autosome	0.5890909090909091	31.183	2.89e-17
g491	Ling_SUPER_3	core_autosome	0.6727272727272727	33.161	6.62e-18
g491	Ling_SUPER_3	core_autosome	0.6981818181818182	31.034	4.93e-16
g491	Ling_SUPER_3	core_autosome	0.5672727272727273	29.814	1.25e-14
g491	Ling_SUPER_3	core_autosome	0.6945454545454546	31.5	8.65e-17
g491	Ling_SUPER_GRC1	GRC	0.5309090909090909	32.051	1.41e-12
g491	Ling_SUPER_GRC1	GRC	0.6690909090909091	30.288	1.27e-19
g491	Ling_SUPER_GRC2	GRC	0.5672727272727273	29.814	1.27e-14
g491	Ling_SUPER_X	X	0.6909090909090909	29.412	7.04e-16
g491	Ling_SUPER_X	X	0.3236363636363636	46.067	1.22e-14
g491	Ling_SUPER_X	X	0.6690909090909091	30.159	6.29e-16
g491	Ling_SUPER_X	X	0.7527272727272727	40.952	5.4599999999999996e-46
g491	Ling_SUPER_X	X	0.5527272727272727	39.362	5.8e-18
g491	Ling_SUPER_X	X	0.6909090909090909	29.412	7.04e-16
g491	Ling_SUPER_X	X	0.5672727272727273	31.902	3.09e-16
g596	Ling_SUPER_1	core_autosome	0.41206896551724137	38.462	4.3500000000000003e-35
g596	Ling_SUPER_1	core_autosome	0.9534482758620689	66.593	0.0
g596	Ling_SUPER_1	core_autosome	0.5344827586206896	31.529	5.450000000000001e-43
g596	Ling_SUPER_1	core_autosome	0.6431034482758621	35.027	5.78e-57
g596	Ling_SUPER_2	core_autosome	0.7724137931034483	35.87	7.74e-25
g596	Ling_SUPER_2	core_autosome	0.9534482758620689	66.593	0.0
g596	Ling_SUPER_3	core_autosome	0.2689655172413793	41.026	3.56e-27
g596	Ling_SUPER_3	core_autosome	0.4827586206896552	37.5	2.0900000000000002e-22
g596	Ling_SUPER_3	core_autosome	0.7	64.951	4.02e-177
g596	Ling_SUPER_3	core_autosome	0.6155172413793103	33.758	3.1e-22
g596	Ling_SUPER_GRC1	GRC	0.17758620689655172	35.922	2.17e-12
g596	Ling_SUPER_GRC1	GRC	0.15862068965517243	40.217	4.54e-12
g596	Ling_SUPER_GRC1	GRC	0.6551724137931034	36.478	3.51e-53
g596	Ling_SUPER_GRC2	GRC	0.6344827586206897	33.696	2.41e-41
g596	Ling_SUPER_GRC2	GRC	0.6637931034482759	39.844	8.790000000000001e-35
g596	Ling_SUPER_X	X	0.6706896551724137	31.282	2.49e-49
g596	Ling_SUPER_X	X	0.6517241379310345	35.909	3.44e-53
g596	Ling_SUPER_X	X	0.9534482758620689	66.593	0.0
g596	Ling_SUPER_X	X	0.6189655172413793	37.037	3.92e-53
g596	Ling_SUPER_X	X	0.6879310344827586	65.087	2.72e-173
g596	Ling_SUPER_X	X	0.6517241379310345	35.909	3.44e-53
g596	Ling_SUPER_X	X	0.6155172413793103	33.758	1.61e-22
g596	SCAFFOLD_143		0.5413793103448276	42.222	3.44e-27
g596	SCAFFOLD_282		0.8413793103448276	60.045	9.88e-167
g596	SCAFFOLD_46		0.6	40.385	2.78e-26
g6396	Ling_SUPER_1	core_autosome	0.925343811394892	29.079	1.05e-50
g6396	Ling_SUPER_1	core_autosome	0.8349705304518664	31.336	3.68e-55
g6396	Ling_SUPER_1	core_autosome	0.46954813359528486	34.286	3.03e-25
g6396	Ling_SUPER_1	core_autosome	0.29273084479371314	29.487	5.88e-15
g6396	Ling_SUPER_1	core_autosome	0.7721021611001965	28.369	8.28e-31
g6396	Ling_SUPER_1	core_autosome	0.787819253438114	29.047	6.97e-38
g6396	Ling_SUPER_1	core_autosome	0.9842829076620825	30.571	3.1e-69
g6396	Ling_SUPER_1	core_autosome	0.7996070726915521	36.986	6.98e-45
g6396	Ling_SUPER_1	core_autosome	0.9842829076620825	40.805	3.79e-105
g6396	Ling_SUPER_1	core_autosome	0.9842829076620825	40.805	3.79e-105
g6396	Ling_SUPER_1	core_autosome	0.3968565815324165	29.524	7.3e-20
g6396	Ling_SUPER_1	core_autosome	0.9744597249508841	28.913	2.0300000000000001e-56
g6396	Ling_SUPER_1	core_autosome	0.35363457760314343	29.474	9.79e-18
g6396	Ling_SUPER_1	core_autosome	0.8546168958742633	30.369	1.06e-50
g6396	Ling_SUPER_1	core_autosome	0.925343811394892	30.333	2.2299999999999997e-52
g6396	Ling_SUPER_2	core_autosome	0.8919449901768173	32.231	3.1599999999999998e-62
g6396	Ling_SUPER_2	core_autosome	0.9980353634577603	42.804	9.6e-118
g6396	Ling_SUPER_2	core_autosome	0.8546168958742633	25.751	9.7e-44
g6396	Ling_SUPER_2	core_autosome	0.3929273084479371	28.125	2.32e-22
g6396	Ling_SUPER_2	core_autosome	0.9901768172888016	31.467	2.1700000000000002e-65
g6396	Ling_SUPER_2	core_autosome	0.35363457760314343	25.263	8.51e-11
g6396	Ling_SUPER_2	core_autosome	0.9096267190569745	30.864	3.3900000000000003e-59
g6396	Ling_SUPER_2	core_autosome	0.7347740667976425	26.108	7.87e-23
g6396	Ling_SUPER_2	core_autosome	0.9135559921414538	30.223	1.08e-50
g6396	Ling_SUPER_2	core_autosome	0.9764243614931237	30.784	2.2199999999999997e-61
g6396	Ling_SUPER_2	core_autosome	0.6895874263261297	26.923	1.9700000000000002e-29
g6396	Ling_SUPER_3	core_autosome	0.4400785854616896	27.027	5.91e-17
g6396	Ling_SUPER_3	core_autosome	0.9823182711198428	28.571	4.559999999999999e-52
g6396	Ling_SUPER_3	core_autosome	0.9646365422396856	28.843	8.96e-63
g6396	Ling_SUPER_3	core_autosome	0.7956777996070727	29.018	6.56e-44
g6396	Ling_SUPER_3	core_autosome	0.9842829076620825	40.805	1.61e-105
g6396	Ling_SUPER_3	core_autosome	0.6797642436149313	25.323	1.5000000000000001e-21
g6396	Ling_SUPER_GRC1	GRC	0.9980353634577603	48.728	3e-141
g6396	Ling_SUPER_GRC1	GRC	0.650294695481336	26.875	6.57e-20
g6396	Ling_SUPER_GRC1	GRC	0.46168958742632615	29.885	1.83e-24
g6396	Ling_SUPER_GRC1	GRC	0.9941060903732809	30.74	1e-62
g6396	Ling_SUPER_GRC1	GRC	0.3948919449901768	32.547	5.010000000000001e-31
g6396	Ling_SUPER_GRC1	GRC	0.9901768172888016	39.122	1.44e-99
g6396	Ling_SUPER_GRC2	GRC	0.7956777996070727	29.258	1.26e-38
g6396	Ling_SUPER_GRC2	GRC	0.9842829076620825	40.805	1.25e-104
g6396	Ling_SUPER_X	X	0.9332023575638507	31.151	9.21e-64
g6396	Ling_SUPER_X	X	0.9607072691552063	29.151	7.980000000000001e-57
g6396	Ling_SUPER_X	X	0.8546168958742633	31.718	1.3e-62
g6396	Ling_SUPER_X	X	0.9941060903732809	29.282	7.07e-63
g6396	Ling_SUPER_X	X	0.7701375245579568	55.0	2.31e-26
g6396	Ling_SUPER_X	X	0.9115913555992141	29.032	1.66e-44
g6396	Ling_SUPER_X	X	0.9489194499017681	31.423	1.99e-55
g6396	Ling_SUPER_X	X	0.7956777996070727	30.58	1.55e-45
g6396	Ling_SUPER_X	X	0.5029469548133595	29.137	7.63e-24
g6396	Ling_SUPER_X	X	0.9842829076620825	39.015	4.5e-98
g6396	Ling_SUPER_X	X	0.7917485265225933	22.619	4.77e-22
g7958	Ling_SUPER_1	core_autosome	0.849624060150376	46.696	1.07e-54
g7958	Ling_SUPER_1	core_autosome	0.47368421052631576	49.206	2.8599999999999997e-34
g7958	Ling_SUPER_2	core_autosome	0.9661654135338346	71.739	6.29e-90
g7958	Ling_SUPER_2	core_autosome	0.8308270676691729	68.421	4.5300000000000005e-66
g7958	Ling_SUPER_3	core_autosome	0.6052631578947368	50.0	7.210000000000001e-35
g7958	Ling_SUPER_3	core_autosome	0.8571428571428571	47.826	6.35e-63
g7958	Ling_SUPER_3	core_autosome	0.8571428571428571	49.561	6.629999999999999e-68
g7958	Ling_SUPER_GRC1	GRC	0.36466165413533835	86.598	4.17e-49
g7958	Ling_SUPER_GRC1	GRC	0.2556390977443609	66.176	8.709999999999999e-23
g7958	Ling_SUPER_GRC1	GRC	0.8533834586466166	56.388	2.4599999999999997e-89
g7958	Ling_SUPER_GRC1	GRC	0.8007518796992481	46.262	9.519999999999999e-48
g7958	Ling_SUPER_GRC2	GRC	0.7857142857142857	82.297	2.43e-115
g7958	Ling_SUPER_GRC2	GRC	0.8571428571428571	59.551	8.95e-58
g7958	Ling_SUPER_X	X	0.8571428571428571	49.561	6.629999999999999e-68
g7958	Ling_SUPER_X	X	1.0	46.256	2.13e-61
g7958	Ling_SUPER_X	X	0.9774436090225563	69.811	6.09e-115
g7958	Ling_SUPER_X	X	0.8533834586466166	46.93	2.47e-56
g7958	Ling_SUPER_X	X	0.5451127819548872	60.403	2.01e-49
g7958	Ling_SUPER_X	X	0.7142857142857143	53.191	1.28e-36
g7958	Ling_SUPER_X	X	0.849624060150376	47.137	1.1099999999999999e-55
g7958	Ling_SUPER_X	X	0.7706766917293233	59.024	1.85e-78
g7958	Ling_SUPER_X	X	0.8646616541353384	61.739	5.12e-92
