g491.t1	Ling_SUPER_3	31.500	200	124	7	80	270	52578605	52579192	8.65e-17	83.2	275	52603560
g491.t1	Ling_SUPER_3	31.034	203	123	7	76	267	11512892	11513482	4.93e-16	80.9	275	52603560
g491.t1	Ling_SUPER_3	29.814	161	104	4	112	267	44115535	44116005	1.25e-14	76.6	275	52603560
g491.t1	Ling_SUPER_3	32.215	149	88	4	83	221	3098706	3099143	8.73e-11	65.5	275	52603560
g491.t1	Ling_SUPER_3	26.111	180	103	7	115	269	17808158	17807634	1.04e-07	55.8	275	52603560
g491.t1	Ling_SUPER_3	31.034	87	53	2	76	159	4279152	4279400	1.46e-07	41.2	275	52603560
g491.t1	Ling_SUPER_3	28.205	117	74	5	159	267	4279396	4279740	1.46e-07	34.7	275	52603560
g491.t1	Ling_SUPER_3	23.558	208	142	7	82	274	20892058	20892675	3.21e-07	54.3	275	52603560
g491.t1	Ling_SUPER_3	22.791	215	131	7	80	267	5626805	5626185	3.61e-07	54.3	275	52603560
g491.t1	Ling_SUPER_3	24.885	217	128	9	82	274	10363462	10364079	4.06e-07	54.3	275	52603560
g491.t1	Ling_SUPER_GRC2	29.814	161	104	4	112	267	34884604	34885074	1.27e-14	76.6	275	34896639
g596.t1	Ling_SUPER_X	66.593	452	146	2	102	553	28972804	28974144	0.0	614	580	67901076
g596.t1	Ling_SUPER_X	65.087	401	137	2	100	498	35156176	35157375	2.72e-173	548	580	67901076
g596.t1	Ling_SUPER_X	35.909	220	131	5	109	328	41120280	41120909	3.44e-53	137	580	67901076
g596.t1	Ling_SUPER_X	35.909	220	131	5	109	328	23657009	23656380	3.44e-53	137	580	67901076
g596.t1	Ling_SUPER_X	34.177	158	101	1	343	500	41121022	41121486	3.44e-53	94.4	580	67901076
g596.t1	Ling_SUPER_X	34.177	158	101	1	343	500	23656267	23655803	3.44e-53	94.4	580	67901076
g596.t1	Ling_SUPER_X	34.821	224	136	5	98	321	30581541	30580900	3.92e-53	134	580	67901076
g596.t1	Ling_SUPER_X	37.037	135	85	0	343	477	30580781	30580377	3.92e-53	97.1	580	67901076
g596.t1	Ling_SUPER_X	31.282	390	256	7	111	499	22969254	22970390	2.49e-49	187	580	67901076
g596.t1	Ling_SUPER_X	33.168	202	128	5	100	299	43362002	43362592	1.61e-22	106	580	67901076
g596.t1	Ling_SUPER_X	41.781	146	76	2	6	143	28972276	28972710	1.46e-21	103	580	67901076
g596.t1	Ling_SUPER_X	33.758	157	103	1	344	500	43362909	43363376	8.04e-21	100	580	67901076
g596.t1	Ling_SUPER_X	47.561	82	42	1	1	81	28969904	28970149	3.69e-12	72.8	580	67901076
g596.t1	Ling_SUPER_X	41.573	89	51	1	12	100	35155660	35155923	1.09e-08	61.6	580	67901076
g596.t1	Ling_SUPER_1	66.593	452	146	2	102	553	9763594	9764934	0.0	614	580	76508704
g596.t1	Ling_SUPER_1	66.593	452	146	2	102	553	9768690	9767350	0.0	614	580	76508704
g596.t1	Ling_SUPER_1	35.027	374	235	5	104	476	60839015	60840115	5.78e-57	210	580	76508704
g596.t1	Ling_SUPER_1	31.529	314	183	5	104	413	39787557	39786700	5.45e-43	169	580	76508704
g596.t1	Ling_SUPER_1	37.037	135	85	0	343	477	7158167	7157763	4.35e-35	97.4	580	76508704
g596.t1	Ling_SUPER_1	38.462	104	61	3	218	321	7158588	7158286	4.35e-35	73.6	580	76508704
g596.t1	Ling_SUPER_1	41.781	146	76	2	6	143	9763066	9763500	1.46e-21	103	580	76508704
g596.t1	Ling_SUPER_1	41.781	146	76	2	6	143	9769218	9768784	1.46e-21	103	580	76508704
g596.t1	Ling_SUPER_1	47.561	82	42	1	1	81	9760694	9760939	3.69e-12	72.8	580	76508704
g596.t1	Ling_SUPER_1	47.561	82	42	1	1	81	9771590	9771345	3.69e-12	72.8	580	76508704
g596.t1	Ling_SUPER_2	66.593	452	146	2	102	553	16353169	16354509	0.0	612	580	56451848
g596.t1	Ling_SUPER_2	35.870	184	116	2	317	500	6556902	6557447	7.74e-25	113	580	56451848
g596.t1	Ling_SUPER_2	30.741	270	159	9	41	304	6555041	6555784	6.77e-22	103	580	56451848
g596.t1	Ling_SUPER_2	41.781	146	76	2	6	143	16352641	16353075	1.51e-21	103	580	56451848
g596.t1	Ling_SUPER_2	47.561	82	42	1	1	81	16350276	16350521	3.69e-12	72.8	580	56451848
g596.t1	Ling_SUPER_3	64.951	408	140	2	100	505	15442323	15443543	4.02e-177	559	580	52603560
g596.t1	Ling_SUPER_3	41.026	156	91	1	344	499	7809839	7810303	3.56e-27	120	580	52603560
g596.t1	Ling_SUPER_3	41.026	156	91	1	344	499	7818633	7819097	3.56e-27	120	580	52603560
g596.t1	Ling_SUPER_3	41.026	156	91	1	344	499	7827546	7828010	3.56e-27	120	580	52603560
g596.t1	Ling_SUPER_3	37.500	136	85	0	342	477	8855308	8854901	2.09e-22	105	580	52603560
g596.t1	Ling_SUPER_3	37.500	136	85	0	342	477	8831453	8831046	2.09e-22	105	580	52603560
g596.t1	Ling_SUPER_3	37.500	136	85	0	342	477	8809787	8809380	2.77e-22	105	580	52603560
g596.t1	Ling_SUPER_3	33.168	202	128	5	100	299	18598207	18598797	3.10e-22	105	580	52603560
g596.t1	Ling_SUPER_3	33.758	157	103	1	344	500	18599114	18599581	8.04e-21	100	580	52603560
g596.t1	Ling_SUPER_3	29.932	147	92	4	127	270	8857628	8857212	2.47e-11	70.1	580	52603560
g596.t1	Ling_SUPER_3	29.932	147	92	4	127	270	8833774	8833358	3.17e-11	70.1	580	52603560
g596.t1	Ling_SUPER_3	29.932	147	92	4	127	270	8812108	8811692	3.17e-11	70.1	580	52603560
g596.t1	Ling_SUPER_3	41.573	89	51	1	12	100	15441807	15442070	1.16e-08	61.6	580	52603560
g596.t1	SCAFFOLD_282	60.045	443	169	4	65	503	12157	13473	9.88e-167	529	580	15255
g596.t1	SCAFFOLD_282	38.261	115	61	3	16	120	11758	12102	2.21e-12	73.6	580	15255
g596.t1	Ling_SUPER_GRC1	33.484	221	138	4	106	326	15010219	15010854	3.51e-53	130	580	36229871
g596.t1	Ling_SUPER_GRC1	33.484	221	138	4	106	326	15076392	15077027	3.51e-53	130	580	36229871
g596.t1	Ling_SUPER_GRC1	36.478	159	98	1	343	501	15010955	15011422	3.51e-53	100	580	36229871
g596.t1	Ling_SUPER_GRC1	36.478	159	98	1	343	501	15077128	15077595	3.51e-53	100	580	36229871
g596.t1	Ling_SUPER_GRC1	35.922	103	66	0	342	444	15478	15786	2.17e-12	73.6	580	36229871
g596.t1	Ling_SUPER_GRC1	40.217	92	54	1	162	253	12225364	12225092	4.54e-12	72.8	580	36229871
g596.t1	Ling_SUPER_GRC2	33.696	368	237	5	109	476	3348658	3347576	2.41e-41	164	580	34896639
g596.t1	Ling_SUPER_GRC2	32.692	260	160	5	65	321	21044015	21043272	8.79e-35	144	580	34896639
g596.t1	Ling_SUPER_GRC2	39.844	128	77	0	354	481	21042510	21042127	1.23e-21	103	580	34896639
g596.t1	SCAFFOLD_143	41.026	156	91	1	344	499	37024	36560	3.44e-27	120	580	39167
g596.t1	SCAFFOLD_143	31.933	119	74	3	186	301	37952	37608	1.16e-13	61.6	580	39167
g596.t1	SCAFFOLD_143	42.222	45	23	1	143	184	38089	37955	1.16e-13	37.4	580	39167
g596.t1	SCAFFOLD_46	40.385	156	92	1	344	499	2875	3339	2.78e-26	117	580	165663
g596.t1	SCAFFOLD_46	32.990	194	119	5	110	299	1724	2284	2.90e-22	105	580	165663
g596.t1	SCAFFOLD_46	35.714	84	48	2	220	301	450	211	2.94e-11	47.0	580	165663
g596.t1	SCAFFOLD_46	33.333	57	38	0	155	211	650	480	2.94e-11	43.5	580	165663
g6396.t1	Ling_SUPER_GRC1	48.728	511	246	7	1	508	4077573	4079066	3.00e-141	452	509	36229871
g6396.t1	Ling_SUPER_GRC1	39.122	524	287	12	1	504	32585750	32584215	1.44e-99	332	509	36229871
g6396.t1	Ling_SUPER_GRC1	30.740	527	324	17	2	507	7264154	7262634	1.00e-62	225	509	36229871
g6396.t1	Ling_SUPER_GRC1	30.769	481	305	14	31	500	32485176	32486567	1.88e-52	195	509	36229871
g6396.t1	Ling_SUPER_GRC1	32.547	212	131	5	30	230	20699044	20699676	5.01e-31	131	509	36229871
g6396.t1	Ling_SUPER_GRC1	29.885	261	155	8	1	235	5690984	5690208	1.83e-24	111	509	36229871
g6396.t1	Ling_SUPER_GRC1	26.875	320	203	11	133	435	4820004	4819087	6.57e-20	97.1	509	36229871
g6396.t1	Ling_SUPER_GRC1	25.862	348	229	10	133	461	4813686	4812673	1.88e-18	92.4	509	36229871
g6396.t1	Ling_SUPER_GRC1	24.695	328	223	12	133	446	4815735	4814782	1.29e-17	89.7	509	36229871
g6396.t1	Ling_SUPER_GRC1	22.424	330	233	8	131	446	4817842	4816880	4.15e-16	85.1	509	36229871
g6396.t1	Ling_SUPER_GRC1	58.824	51	20	1	41	90	11897320	11897472	1.25e-08	61.2	509	36229871
g6396.t1	Ling_SUPER_2	42.804	535	277	10	1	508	10621468	10623066	9.60e-118	384	509	56451848
g6396.t1	Ling_SUPER_2	31.467	518	322	13	2	505	23277660	23276164	2.17e-65	233	509	56451848
g6396.t1	Ling_SUPER_2	32.231	484	286	11	1	454	3134437	3135852	3.16e-62	223	509	56451848
g6396.t1	Ling_SUPER_2	30.784	523	323	11	2	498	49293489	49295018	2.22e-61	221	509	56451848
g6396.t1	Ling_SUPER_2	30.864	486	310	10	32	494	34650442	34648994	3.39e-59	214	509	56451848
g6396.t1	Ling_SUPER_2	30.223	493	309	15	32	496	38641279	38639822	1.08e-50	190	509	56451848
g6396.t1	Ling_SUPER_2	25.751	466	303	13	1	435	16636978	16635617	9.70e-44	169	509	56451848
g6396.t1	Ling_SUPER_2	26.923	416	238	13	32	382	51578223	51576979	1.97e-29	126	509	56451848
g6396.t1	Ling_SUPER_2	26.108	406	264	14	32	405	35312696	35311491	7.87e-23	106	509	56451848
g6396.t1	Ling_SUPER_2	28.125	256	128	7	32	231	18275298	18274531	2.32e-22	104	509	56451848
g6396.t1	Ling_SUPER_2	25.263	190	131	5	32	211	30217524	30216958	8.51e-11	68.2	509	56451848
g6396.t1	Ling_SUPER_2	35.955	89	46	2	37	114	10614026	10614292	9.41e-06	52.0	509	56451848
g6396.t1	Ling_SUPER_3	40.805	522	285	11	1	501	44111525	44113081	1.61e-105	349	509	52603560
g6396.t1	Ling_SUPER_3	28.843	527	338	12	2	492	25198382	25199959	8.96e-63	225	509	52603560
g6396.t1	Ling_SUPER_3	28.571	518	337	13	2	501	16970807	16969299	4.56e-52	194	509	52603560
g6396.t1	Ling_SUPER_3	29.018	448	266	12	2	406	28574173	28572857	6.56e-44	169	509	52603560
g6396.t1	Ling_SUPER_3	26.230	488	330	8	1	459	44091439	44092899	2.78e-43	168	509	52603560
g6396.t1	Ling_SUPER_3	25.323	387	227	15	60	405	45092587	45093684	1.50e-21	102	509	52603560
g6396.t1	Ling_SUPER_3	27.027	259	154	7	32	255	10437813	10437037	5.91e-17	87.8	509	52603560
g6396.t1	Ling_SUPER_1	40.805	522	285	11	1	501	26222186	26220630	3.79e-105	348	509	76508704
g6396.t1	Ling_SUPER_1	40.805	522	285	11	1	501	24245403	24243847	3.79e-105	348	509	76508704
g6396.t1	Ling_SUPER_1	30.571	543	333	14	1	501	21943798	21942176	3.10e-69	244	509	76508704
g6396.t1	Ling_SUPER_1	28.913	543	330	14	1	496	51152946	51151345	2.03e-56	206	509	76508704
g6396.t1	Ling_SUPER_1	31.336	434	272	10	60	484	6265786	6267036	3.68e-55	203	509	76508704
g6396.t1	Ling_SUPER_1	30.333	511	303	13	2	472	70593966	70592473	2.23e-52	194	509	76508704
g6396.t1	Ling_SUPER_1	29.079	478	317	11	31	501	533310	531922	1.05e-50	190	509	76508704
g6396.t1	Ling_SUPER_1	30.369	461	281	15	1	435	60437109	60435769	1.06e-50	190	509	76508704
g6396.t1	Ling_SUPER_1	36.986	146	88	3	83	225	22727511	22727077	6.98e-45	102	509	76508704
g6396.t1	Ling_SUPER_1	28.889	270	180	4	245	508	22727015	22726224	6.98e-45	100	509	76508704
g6396.t1	Ling_SUPER_1	29.047	451	265	12	2	402	17590803	17589466	6.97e-38	152	509	76508704
g6396.t1	Ling_SUPER_1	28.369	423	266	16	13	405	14704055	14705302	8.28e-31	130	509	76508704
g6396.t1	Ling_SUPER_1	34.286	140	82	3	29	159	11723657	11723241	3.03e-25	81.3	509	76508704
g6396.t1	Ling_SUPER_1	29.752	121	68	6	159	267	11723176	11722829	3.03e-25	56.2	509	76508704
g6396.t1	Ling_SUPER_1	29.524	210	138	6	30	231	48839568	48840191	7.30e-20	97.1	509	76508704
g6396.t1	Ling_SUPER_1	29.474	190	124	4	32	211	58550572	58550003	9.79e-18	90.1	509	76508704
g6396.t1	Ling_SUPER_1	29.487	156	103	2	30	178	12933233	12932766	5.88e-15	81.6	509	76508704
g6396.t1	Ling_SUPER_1	27.429	175	111	7	43	204	6836708	6837223	9.12e-09	61.6	509	76508704
g6396.t1	Ling_SUPER_1	37.363	91	56	1	31	120	5465878	5465606	1.10e-07	58.2	509	76508704
g6396.t1	Ling_SUPER_1	41.176	51	29	1	356	406	18501814	18501963	9.71e-07	46.2	509	76508704
g6396.t1	Ling_SUPER_1	37.500	40	24	1	424	462	18502016	18502135	9.71e-07	28.1	509	76508704
g6396.t1	Ling_SUPER_GRC2	40.805	522	285	11	1	501	34880603	34882159	1.25e-104	347	509	34896639
g6396.t1	Ling_SUPER_GRC2	29.258	458	267	12	2	406	6577698	6576337	1.26e-38	154	509	34896639
g6396.t1	Ling_SUPER_GRC2	38.462	91	55	1	31	120	3957137	3956865	1.36e-08	60.8	509	34896639
g6396.t1	Ling_SUPER_X	39.015	528	286	13	1	501	63331523	63333079	4.50e-98	328	509	67901076
g6396.t1	Ling_SUPER_X	31.151	504	313	14	1	475	3495440	3493944	9.21e-64	228	509	67901076
g6396.t1	Ling_SUPER_X	29.282	543	341	13	2	507	28377822	28376212	7.07e-63	225	509	67901076
g6396.t1	Ling_SUPER_X	31.718	454	286	9	2	436	21762892	21764238	1.30e-62	224	509	67901076
g6396.t1	Ling_SUPER_X	29.151	542	320	15	1	489	5355921	5357513	7.98e-57	207	509	67901076
g6396.t1	Ling_SUPER_X	31.423	506	305	16	2	484	50503785	50505245	1.99e-55	204	509	67901076
g6396.t1	Ling_SUPER_X	30.580	448	268	12	2	406	56147249	56148592	1.55e-45	174	509	67901076
g6396.t1	Ling_SUPER_X	29.032	496	297	18	1	464	49494802	49493384	1.66e-44	171	509	67901076
g6396.t1	Ling_SUPER_X	41.216	148	86	1	243	390	32480155	32480595	2.31e-26	82.8	509	67901076
g6396.t1	Ling_SUPER_X	35.484	62	38	1	181	240	32479970	32480155	2.31e-26	50.8	509	67901076
g6396.t1	Ling_SUPER_X	55.000	20	9	0	393	412	32480585	32480644	2.31e-26	27.7	509	67901076
g6396.t1	Ling_SUPER_X	29.137	278	170	11	3	258	58630025	58630843	7.63e-24	109	509	67901076
g6396.t1	Ling_SUPER_X	22.619	420	299	9	33	435	64478840	64477608	4.77e-22	103	509	67901076
g6396.t1	Ling_SUPER_X	31.884	138	86	3	1	138	32477110	32477499	2.77e-11	55.5	509	67901076
g6396.t1	Ling_SUPER_X	53.333	30	14	0	155	184	32477543	32477632	2.77e-11	34.7	509	67901076
g6396.t1	Ling_SUPER_X	49.153	59	30	0	23	81	32477175	32477351	5.80e-07	55.8	509	67901076
g7958.t1	Ling_SUPER_GRC2	82.297	209	37	0	20	228	1233340	1233966	2.43e-115	367	266	34896639
g7958.t1	Ling_SUPER_GRC2	45.638	149	68	3	1	143	7394425	7394000	8.95e-58	130	266	34896639
g7958.t1	Ling_SUPER_GRC2	59.551	89	36	0	140	228	7394012	7393746	8.95e-58	115	266	34896639
g7958.t1	Ling_SUPER_GRC2	68.421	38	12	0	229	266	1234005	1234118	5.03e-08	56.6	266	34896639
g7958.t1	Ling_SUPER_X	69.811	265	61	3	6	265	30416424	30417176	6.09e-115	365	266	67901076
g7958.t1	Ling_SUPER_X	61.739	230	87	1	1	230	43225411	43224725	5.12e-92	300	266	67901076
g7958.t1	Ling_SUPER_X	59.024	205	84	0	26	230	43104756	43104142	1.85e-78	261	266	67901076
g7958.t1	Ling_SUPER_X	49.561	228	114	1	1	228	11762764	11762084	6.63e-68	230	266	67901076
g7958.t1	Ling_SUPER_X	46.256	227	120	2	1	226	29840559	29841236	2.13e-61	212	266	67901076
g7958.t1	Ling_SUPER_X	40.221	271	147	2	9	266	29760542	29761348	2.59e-59	206	266	67901076
g7958.t1	Ling_SUPER_X	46.930	228	119	2	1	227	31068375	31067695	2.47e-56	197	266	67901076
g7958.t1	Ling_SUPER_X	47.137	227	118	2	1	226	42539951	42539274	1.11e-55	195	266	67901076
g7958.t1	Ling_SUPER_X	60.403	149	52	3	94	238	31647003	31646566	2.01e-49	177	266	67901076
g7958.t1	Ling_SUPER_X	48.936	94	48	0	84	177	32482270	32482551	1.28e-36	99.8	266	67901076
g7958.t1	Ling_SUPER_X	53.191	47	21	1	169	214	32482532	32482672	1.28e-36	50.1	266	67901076
g7958.t1	Ling_SUPER_X	38.333	60	36	1	21	79	32482092	32482271	1.28e-36	45.1	266	67901076
g7958.t1	Ling_SUPER_X	71.429	35	10	0	1	35	30416419	30416523	4.94e-09	59.7	266	67901076
g7958.t1	Ling_SUPER_2	60.793	227	87	1	9	235	188339	189013	6.29e-90	293	266	56451848
g7958.t1	Ling_SUPER_2	50.758	132	65	0	9	140	2663561	2663956	4.53e-66	153	266	56451848
g7958.t1	Ling_SUPER_2	68.056	72	23	0	139	210	2663950	2664165	4.53e-66	108	266	56451848
g7958.t1	Ling_SUPER_2	68.421	19	6	0	211	229	2664162	2664218	4.53e-66	32.3	266	56451848
g7958.t1	Ling_SUPER_2	71.739	46	13	0	185	230	195916	195779	1.94e-12	68.9	266	56451848
g7958.t1	Ling_SUPER_2	35.484	31	20	0	235	265	195728	195636	1.94e-12	23.9	266	56451848
g7958.t1	Ling_SUPER_GRC1	56.388	227	99	0	2	228	11864216	11864896	2.46e-89	292	266	36229871
g7958.t1	Ling_SUPER_GRC1	86.598	97	13	0	33	129	1716064	1716354	4.17e-49	176	266	36229871
g7958.t1	Ling_SUPER_GRC1	46.262	214	113	2	1	213	14244974	14245612	9.52e-48	172	266	36229871
g7958.t1	Ling_SUPER_GRC1	66.176	68	23	0	104	171	9302775	9302572	8.71e-23	100	266	36229871
g7958.t1	Ling_SUPER_GRC1	59.184	49	20	0	98	146	10529775	10529629	1.76e-10	64.3	266	36229871
g7958.t1	Ling_SUPER_3	49.561	228	114	1	1	228	14831489	14832169	6.63e-68	230	266	52603560
g7958.t1	Ling_SUPER_3	47.826	230	118	2	1	228	9490193	9489504	6.35e-63	216	266	52603560
g7958.t1	Ling_SUPER_3	43.802	121	68	0	67	187	7983930	7983568	7.21e-35	121	266	52603560
g7958.t1	Ling_SUPER_3	50.000	40	20	0	188	227	7983575	7983456	7.21e-35	46.6	266	52603560
g7958.t1	Ling_SUPER_3	41.935	62	35	1	2	63	7986384	7986202	6.03e-08	56.6	266	52603560
g7958.t1	Ling_SUPER_1	46.696	227	119	2	1	226	14145347	14146024	1.07e-54	192	266	76508704
g7958.t1	Ling_SUPER_1	49.206	126	59	1	85	210	69259103	69259465	2.86e-34	134	266	76508704
g13362.t1	Ling_SUPER_GRC2	44.255	235	125	3	18	249	25254664	25255359	8.21e-62	216	334	34896639
g13362.t1	Ling_SUPER_GRC1	40.678	236	129	4	41	273	10316370	10315687	1.82e-45	169	334	36229871
g13363.t1	Ling_SUPER_X	64.045	356	127	1	129	483	54734236	54735303	9.96e-162	454	483	67901076
g13363.t1	Ling_SUPER_X	66.372	113	38	0	23	135	54733860	54734198	9.96e-162	138	483	67901076
g13363.t1	Ling_SUPER_X	37.666	377	207	4	133	483	40298978	40300102	1.59e-89	246	483	67901076
g13363.t1	Ling_SUPER_X	48.000	100	50	1	16	115	40298572	40298865	1.59e-89	105	483	67901076
g13363.t1	Ling_SUPER_X	31.044	364	217	8	132	474	31732392	31733444	1.78e-42	164	483	67901076
g13363.t1	Ling_SUPER_X	37.457	291	170	5	10	295	46269854	46270705	7.91e-41	160	483	67901076
g13363.t1	Ling_SUPER_X	41.579	190	100	3	297	481	46270888	46271439	4.61e-40	157	483	67901076
g13363.t1	Ling_SUPER_X	40.991	222	124	2	135	349	43140112	43140777	2.84e-32	134	483	67901076
g13363.t1	Ling_SUPER_X	44.118	136	75	1	347	481	43141298	43141705	4.32e-31	130	483	67901076
g13363.t1	Ling_SUPER_X	45.806	155	79	3	332	483	43142993	43143451	5.15e-27	118	483	67901076
g13363.t1	Ling_SUPER_X	48.182	110	57	0	26	135	43138472	43138801	8.19e-24	108	483	67901076
g13363.t1	Ling_SUPER_X	31.481	216	140	4	113	325	30720540	30719908	4.27e-23	78.2	483	67901076
g13363.t1	Ling_SUPER_X	35.821	67	42	1	30	96	30720784	30720587	4.27e-23	52.0	483	67901076
g13363.t1	Ling_SUPER_X	39.552	134	78	1	216	349	43142488	43142880	5.91e-22	103	483	67901076
g13363.t1	Ling_SUPER_X	31.140	228	153	3	76	303	32343264	32343935	5.47e-19	94.0	483	67901076
g13363.t1	Ling_SUPER_X	29.921	254	168	6	74	325	41586938	41587675	1.38e-18	92.8	483	67901076
g13363.t1	Ling_SUPER_X	45.833	96	50	1	390	483	36284393	36284106	6.77e-17	87.4	483	67901076
g13363.t1	Ling_SUPER_X	34.884	129	82	2	16	144	31731986	31732366	9.29e-13	74.3	483	67901076
g13363.t1	Ling_SUPER_X	34.266	143	79	5	347	481	43127726	43127319	3.68e-10	65.9	483	67901076
g13363.t1	Ling_SUPER_X	22.321	224	160	6	251	461	33065381	33064713	6.88e-07	55.5	483	67901076
g13363.t1	Ling_SUPER_X	40.625	64	36	1	408	471	30133729	30133914	7.63e-06	52.0	483	67901076
g13363.t1	Ling_SUPER_3	64.045	356	127	1	129	483	28891470	28892537	9.97e-162	454	483	52603560
g13363.t1	Ling_SUPER_3	64.045	356	127	1	129	483	37376677	37377744	9.97e-162	454	483	52603560
g13363.t1	Ling_SUPER_3	66.372	113	38	0	23	135	28891094	28891432	9.97e-162	138	483	52603560
g13363.t1	Ling_SUPER_3	66.372	113	38	0	23	135	37376301	37376639	9.97e-162	138	483	52603560
g13363.t1	Ling_SUPER_3	64.045	356	127	1	129	483	6198133	6197066	1.46e-161	454	483	52603560
g13363.t1	Ling_SUPER_3	66.372	113	38	0	23	135	6198509	6198171	1.46e-161	138	483	52603560
g13363.t1	Ling_SUPER_3	30.579	484	296	12	16	474	49938139	49936733	1.49e-55	203	483	52603560
g13363.t1	Ling_SUPER_3	51.190	168	81	1	24	190	8873898	8873395	9.02e-40	157	483	52603560
g13363.t1	Ling_SUPER_3	32.895	152	99	2	239	389	8872861	8872412	1.65e-36	94.0	483	52603560
g13363.t1	Ling_SUPER_3	36.735	98	61	1	385	481	8872425	8872132	1.65e-36	81.3	483	52603560
g13363.t1	Ling_SUPER_3	33.333	165	106	3	216	379	6253450	6252965	1.58e-27	94.4	483	52603560
g13363.t1	Ling_SUPER_3	40.625	96	52	2	84	179	6253817	6253545	1.58e-27	50.8	483	52603560
g13363.t1	Ling_SUPER_3	27.513	378	242	12	4	368	7772875	7771799	1.03e-20	99.4	483	52603560
g13363.t1	Ling_SUPER_3	27.346	373	253	10	4	371	45770938	45772017	4.25e-17	87.8	483	52603560
g13363.t1	Ling_SUPER_3	35.227	88	52	2	16	101	16786720	16786466	2.56e-09	63.2	483	52603560
g13363.t1	Ling_SUPER_3	33.721	86	55	1	390	473	45772316	45772573	7.75e-07	55.1	483	52603560
g13363.t1	Ling_SUPER_3	30.120	83	51	1	16	91	6254020	6253772	7.96e-07	55.1	483	52603560
g13363.t1	Ling_SUPER_3	29.412	102	61	2	392	482	7771355	7771050	2.04e-06	53.9	483	52603560
g13363.t1	Ling_SUPER_3	26.147	218	135	9	279	475	8017536	8018174	2.32e-06	53.5	483	52603560
g13363.t1	Ling_SUPER_GRC2	64.045	356	127	1	129	483	27339251	27338184	9.98e-162	454	483	34896639
g13363.t1	Ling_SUPER_GRC2	64.045	356	127	1	129	483	11101985	11103052	9.98e-162	454	483	34896639
g13363.t1	Ling_SUPER_GRC2	64.045	356	127	1	129	483	30963804	30964871	9.98e-162	454	483	34896639
